"Status","URL","Redirected to","Link Text","Appears on","Time stamp"
"The request timed out.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale","","0","https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale/","24 Mar 2021, 11:51:22"
"The request timed out.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale","","1","https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale/","24 Mar 2021, 11:51:19"
"The request timed out.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale/&text=Променад-спектакль «Золотой маски» пройдет… на вокзале","","","https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale/","24 Mar 2021, 11:51:22"
"The request timed out.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale","","0","https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale/","24 Mar 2021, 11:51:22"
"The request timed out.","https://s-t-o-l.com/novost/v-kitae-stroitsya-vtoroj-po-vysote-neboskreb-v-strane","","В Китае строится второй по высоте небоскреб в стране","https://s-t-o-l.com/novost/promenad-spektakl-zolotoj-maski-projdet-na-vokzale/","24 Mar 2021, 11:51:22"
"The request timed out.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj","","1","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/&text=Учёные выяснили, какой хлеб полезнее – белый или черный","","","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj","","0","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","http://www.cell.com/cell-metabolism/fulltext/S1550-4131(17)30288-7","","Cell Metabolism.","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj","","1","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/&text=Учёные выяснили, какой хлеб полезнее – белый или черный","","","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj","","0","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://s-t-o-l.com/novost/22685","","Специалисты выяснили, что ищут дети в интернете","https://s-t-o-l.com/novost/uchyonye-vyyasnili-kakoj-hleb-poleznee-belyj-ili-chernyj/","24 Mar 2021, 11:51:24"
"The request timed out.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya","","0","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:27"
"The request timed out.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/&text=Ученые: кесарево сечение повышает риск ожирения","","","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:27"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya","","0","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:49"
"The request timed out.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya","","0","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:27"
"The request timed out.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/&text=Ученые: кесарево сечение повышает риск ожирения","","","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:27"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya","","0","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:49"
"The Internet connection appears to be offline.","https://s-t-o-l.com/novost/v-stolitse-startuet-festival-moskovskoe-kino","","В столице стартует фестиваль «Московское кино»","https://s-t-o-l.com/novost/uchenye-kesarevo-sechenie-povyshaet-risk-ozhireniya/","24 Mar 2021, 11:51:53"
"The Internet connection appears to be offline.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi","","2","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:53"
"The Internet connection appears to be offline.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/&text=Смартфон – причина позвоночной грыжи?","","","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:53"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi","","1","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:55"
"The Internet connection appears to be offline.","http://www.thespinejournalonline.com/article/S1529-9430(17)30096-7/pdf","","The Spine Journal","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:55"
"The Internet connection appears to be offline.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi","","2","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:53"
"The Internet connection appears to be offline.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/&text=Смартфон – причина позвоночной грыжи?","","","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:53"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi","","1","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:55"
"The Internet connection appears to be offline.","https://s-t-o-l.com/novost/dengi-teper-mozhno-perevodit-cherez-facebook","","Деньги теперь можно переводить через Facebook","https://s-t-o-l.com/novost/smartfon-prichina-pozvonochnoj-gryzhi/","24 Mar 2021, 11:51:55"
"The request timed out.","https://s-t-o-l.com/novost/uchenye-vyyasnili-pochemu-zhenshhiny-zhivut-dolshe","","14.01.2018 Ученые выяснили, почему женщины живут дольше																								Новости																																			14.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kniga-vmesto-kino-poschitany-prazdnichnye-zatraty-rossiyan","","13.01.2018 Книга вместо кино: посчитаны праздничные затраты россиян																								Новости																																			13.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/inflyatsiya-v-venesuele-2616","","12.01.2018 Инфляция в Венесуэле – 2616%																								Новости																																			12.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/teatr-na-taganke-k-yubileyu-vysotskogo-gotovit-premeru","","12.01.2018 Театр на Таганке к юбилею Высоцкого готовит премьеру																								Новости																																			12.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/neobychnye-raskopki-projdut-v-ingushetii","","11.01.2018 Необычные раскопки пройдут  в Ингушетии																								Новости																																			11.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:25"
"The request timed out.","https://s-t-o-l.com/novost/v-yakutii-poyavitsya-novyj-prirodnyj-park","","11.01.2018 В Якутии появится новый природный парк																								Новости																																			11.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kompaniya-sony-predstavila-novogo-robota-sobaku","","11.01.2018 Компания Sony представила нового робота-собаку																								Новости																																			11.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-moskve-prohodit-festival-kamernoj-muzyki","","10.01.2018 В Москве проходит фестиваль камерной музыки																								Новости																																			10.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-sahare-vypal-sneg","","10.01.2018 В Сахаре выпал снег																								Новости																																			10.01.2018","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:49:22"
"The Internet connection appears to be offline.","https://s-t-o-l.com/statya/page/57","","Загрузить еще","https://s-t-o-l.com/statya/page/56/","24 Mar 2021, 11:51:55"
"The Internet connection appears to be offline.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits","","0","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:51:55"
"The Internet connection appears to be offline.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/&text=Дети не знают, что горох растет в стручках, а омлет делается из яиц","","","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:51:58"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits","","0","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:51:58"
"The Internet connection appears to be offline.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits","","0","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:51:55"
"The Internet connection appears to be offline.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/&text=Дети не знают, что горох растет в стручках, а омлет делается из яиц","","","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:51:58"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits","","0","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:51:58"
"The Internet connection appears to be offline.","https://s-t-o-l.com/novost/steklyannaya-tropinka-uzhasa-otkrylas-v-kitae","","Стеклянная «тропинка ужаса» открылась в Китае","https://s-t-o-l.com/novost/deti-ne-znayut-chto-goroh-rastet-v-struchkah-a-omlet-delaetsya-iz-yaits/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/kultura/pomoch-miru-v-ego-raskalennyj-chas","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2015/10/pomoch-miru-v-ego-raskalennyj-chas_tizer-462x462.jpg","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/kultura/pamyatnik-pogibshim-ot-gluposti","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2015/08/enteo-tizer2.jpg","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/kultura/novozavetnyj-kain","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2015/08/Novozavetnyj-Kain-462x462.jpg","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/kultura/krestovyj-kultpohod","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2015/07/krestovyi-pohod-t-462x462.jpg","","[inline style url]","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The request timed out.","https://s-t-o-l.com/novost/uchenye-vyyasnili-pochemu-zhenshhiny-zhivut-dolshe","","14.01.2018 Ученые выяснили, почему женщины живут дольше																								Новости																																			14.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kniga-vmesto-kino-poschitany-prazdnichnye-zatraty-rossiyan","","13.01.2018 Книга вместо кино: посчитаны праздничные затраты россиян																								Новости																																			13.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/inflyatsiya-v-venesuele-2616","","12.01.2018 Инфляция в Венесуэле – 2616%																								Новости																																			12.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/teatr-na-taganke-k-yubileyu-vysotskogo-gotovit-premeru","","12.01.2018 Театр на Таганке к юбилею Высоцкого готовит премьеру																								Новости																																			12.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/neobychnye-raskopki-projdut-v-ingushetii","","11.01.2018 Необычные раскопки пройдут  в Ингушетии																								Новости																																			11.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:25"
"The request timed out.","https://s-t-o-l.com/novost/v-yakutii-poyavitsya-novyj-prirodnyj-park","","11.01.2018 В Якутии появится новый природный парк																								Новости																																			11.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kompaniya-sony-predstavila-novogo-robota-sobaku","","11.01.2018 Компания Sony представила нового робота-собаку																								Новости																																			11.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-moskve-prohodit-festival-kamernoj-muzyki","","10.01.2018 В Москве проходит фестиваль камерной музыки																								Новости																																			10.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-sahare-vypal-sneg","","10.01.2018 В Сахаре выпал снег																								Новости																																			10.01.2018","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:49:22"
"The Internet connection appears to be offline.","https://s-t-o-l.com/kultura/page/57","","Загрузить еще","https://s-t-o-l.com/kultura/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/kak-ne-podorvat-zdorove-na-samoizolyatsii","","[inline style url]","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2020/05/1k1-zdorove-462x462.jpg","","[inline style url]","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/dom-ushyol-iz-cheloveka","","[inline style url]","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2020/05/1k1-dom-462x462.jpg","","[inline style url]","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/virus-ne-durak","","[inline style url]","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2020/04/1k1-ne-durak-462x462.jpg","","[inline style url]","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The request timed out.","https://s-t-o-l.com/novost/uchenye-vyyasnili-pochemu-zhenshhiny-zhivut-dolshe","","14.01.2018 Ученые выяснили, почему женщины живут дольше																								Новости																																			14.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kniga-vmesto-kino-poschitany-prazdnichnye-zatraty-rossiyan","","13.01.2018 Книга вместо кино: посчитаны праздничные затраты россиян																								Новости																																			13.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/inflyatsiya-v-venesuele-2616","","12.01.2018 Инфляция в Венесуэле – 2616%																								Новости																																			12.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/teatr-na-taganke-k-yubileyu-vysotskogo-gotovit-premeru","","12.01.2018 Театр на Таганке к юбилею Высоцкого готовит премьеру																								Новости																																			12.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/neobychnye-raskopki-projdut-v-ingushetii","","11.01.2018 Необычные раскопки пройдут  в Ингушетии																								Новости																																			11.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:25"
"The request timed out.","https://s-t-o-l.com/novost/v-yakutii-poyavitsya-novyj-prirodnyj-park","","11.01.2018 В Якутии появится новый природный парк																								Новости																																			11.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kompaniya-sony-predstavila-novogo-robota-sobaku","","11.01.2018 Компания Sony представила нового робота-собаку																								Новости																																			11.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-moskve-prohodit-festival-kamernoj-muzyki","","10.01.2018 В Москве проходит фестиваль камерной музыки																								Новости																																			10.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-sahare-vypal-sneg","","10.01.2018 В Сахаре выпал снег																								Новости																																			10.01.2018","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:49:22"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/57","","Загрузить еще","https://s-t-o-l.com/gosudarstvo-i-chelovek/page/56/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/rossijskie-voennye-umeyut-chitat-mysli-i-vidyat-skvoz-steny","","[inline style url]","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2019/04/1k1-voennye-462x462.jpg","","[inline style url]","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/5-naivnyh-voprosov-ob-izdevatelstvah-v-koloniyah","","[inline style url]","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2019/04/1k1-koloniya-462x462.jpg","","[inline style url]","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/dekoder","","[inline style url]","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2019/03/1k1-bus-462x462.jpg","","[inline style url]","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/obshhestvo/page/55","","Загрузить еще","https://s-t-o-l.com/obshhestvo/page/54/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel","","0","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/&text=Британские ученые обнаружили новый подсластитель","","","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel","","0","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/3076","","[alt]:","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:17"
"The Internet connection appears to be offline.","https://www.facebook.com/sharer.php?u=https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel","","0","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://twitter.com/intent/tweet?url=https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/&text=Британские ученые обнаружили новый подсластитель","","","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://vk.com/share.php?url=https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel","","0","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:16"
"The Internet connection appears to be offline.","https://s-t-o-l.com/novost/v-italii-poyavilas-novaya-dostoprimechatelnost-koshachij-plyazh","","В Италии появилась новая достопримечательность – Кошачий пляж","https://s-t-o-l.com/novost/britanskie-uchenye-obnaruzhili-novyj-podslastitel/","24 Mar 2021, 11:52:17"
"The Internet connection appears to be offline.","https://s-t-o-l.com/gosudarstvo-i-chelovek/koltso-obozreniya-moskvy","","[inline style url]","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:52:17"
"The Internet connection appears to be offline.","https://s-t-o-l.com/wp-content/uploads/2017/02/t3-462x462.jpg","","[inline style url]","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:52:17"
"The request timed out.","https://s-t-o-l.com/novost/uchenye-vyyasnili-pochemu-zhenshhiny-zhivut-dolshe","","14.01.2018 Ученые выяснили, почему женщины живут дольше																								Новости																																			14.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kniga-vmesto-kino-poschitany-prazdnichnye-zatraty-rossiyan","","13.01.2018 Книга вместо кино: посчитаны праздничные затраты россиян																								Новости																																			13.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/inflyatsiya-v-venesuele-2616","","12.01.2018 Инфляция в Венесуэле – 2616%																								Новости																																			12.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/teatr-na-taganke-k-yubileyu-vysotskogo-gotovit-premeru","","12.01.2018 Театр на Таганке к юбилею Высоцкого готовит премьеру																								Новости																																			12.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/neobychnye-raskopki-projdut-v-ingushetii","","11.01.2018 Необычные раскопки пройдут  в Ингушетии																								Новости																																			11.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:25"
"The request timed out.","https://s-t-o-l.com/novost/v-yakutii-poyavitsya-novyj-prirodnyj-park","","11.01.2018 В Якутии появится новый природный парк																								Новости																																			11.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:19"
"The request timed out.","https://s-t-o-l.com/novost/kompaniya-sony-predstavila-novogo-robota-sobaku","","11.01.2018 Компания Sony представила нового робота-собаку																								Новости																																			11.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-moskve-prohodit-festival-kamernoj-muzyki","","10.01.2018 В Москве проходит фестиваль камерной музыки																								Новости																																			10.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:22"
"The request timed out.","https://s-t-o-l.com/novost/v-sahare-vypal-sneg","","10.01.2018 В Сахаре выпал снег																								Новости																																			10.01.2018","https://s-t-o-l.com/author/tikhomirov/page/56/","24 Mar 2021, 11:49:22"
